"customer_id","last_purchase","frequency","monetary","r_score","f_score","m_score","segment"
14517.0,"2011-11-06 14:20:00",2,330.45,2,2,1,"At risk"
17301.0,"2011-11-18 13:43:00",2,330.43,1,2,1,"Lost"
12807.0,"2010-11-21 14:21:00",1,330.35,4,1,1,"At risk"
13010.0,"2010-11-30 15:09:00",2,330.12,3,2,1,"Loyal"
15130.0,"2011-06-23 10:15:00",1,330.11,3,1,1,"At risk"
12850.0,"2010-09-20 12:26:00",1,330.00,4,1,1,"At risk"
18186.0,"2009-12-17 10:22:00",1,329.58,4,1,1,"At risk"
17518.0,"2010-10-10 12:40:00",2,329.42,4,2,1,"Loyal"
17154.0,"2011-09-25 13:42:00",1,329.34,2,1,1,"At risk"
16436.0,"2010-02-09 13:19:00",3,329.34,4,2,1,"Loyal"
15153.0,"2011-11-08 17:09:00",1,329.25,2,1,1,"At risk"
15979.0,"2010-04-16 11:35:00",1,329.22,4,1,1,"At risk"
16286.0,"2010-08-19 14:48:00",2,328.95,4,2,1,"Loyal"
14012.0,"2011-03-07 12:26:00",1,328.80,3,1,1,"At risk"
16855.0,"2011-11-16 12:03:00",2,328.40,1,2,1,"Lost"
15213.0,"2011-01-25 12:21:00",2,328.35,3,2,1,"Loyal"
14747.0,"2011-04-04 14:09:00",1,328.20,3,1,1,"At risk"
16318.0,"2011-11-04 13:05:00",1,328.15,2,1,1,"At risk"
15709.0,"2011-03-01 10:38:00",2,327.85,3,2,1,"Loyal"
15735.0,"2010-10-14 13:38:00",1,327.68,4,1,1,"At risk"
13498.0,"2009-12-09 15:26:00",1,327.38,4,1,1,"At risk"
12804.0,"2010-08-31 11:58:00",2,327.02,4,2,1,"Loyal"
16322.0,"2011-12-08 15:41:00",2,326.75,1,2,1,"Lost"
12460.0,"2010-09-09 13:51:00",1,326.65,4,1,1,"At risk"
14070.0,"2010-01-24 12:27:00",1,326.55,4,1,1,"At risk"
13646.0,"2010-11-05 12:13:00",2,326.25,4,2,1,"Loyal"
17843.0,"2011-02-09 15:33:00",2,326.23,3,2,1,"Loyal"
17439.0,"2010-02-22 12:48:00",1,325.74,4,1,1,"At risk"
13661.0,"2010-04-15 14:58:00",1,325.24,4,1,1,"At risk"
15670.0,"2011-02-16 10:50:00",2,325.20,3,2,1,"Loyal"
13801.0,"2011-10-04 10:15:00",1,324.80,2,1,1,"At risk"
15982.0,"2010-04-13 15:47:00",1,324.51,4,1,1,"At risk"
12946.0,"2010-09-29 10:14:00",1,324.45,4,1,1,"At risk"
16685.0,"2011-10-09 13:58:00",2,324.24,2,2,1,"At risk"
18261.0,"2011-10-27 15:36:00",2,324.24,2,2,1,"At risk"
13834.0,"2010-05-12 10:27:00",2,324.19,4,2,1,"Loyal"
15869.0,"2011-03-07 17:23:00",3,323.66,3,2,1,"Loyal"
17440.0,"2011-07-06 11:54:00",4,323.58,3,3,1,"Loyal"
13025.0,"2009-12-08 10:02:00",1,323.39,4,1,1,"At risk"
16195.0,"2009-12-16 14:09:00",1,323.25,4,1,1,"At risk"
17793.0,"2011-11-14 14:24:00",1,323.04,1,1,1,"Lost"
14263.0,"2010-10-12 14:09:00",1,322.93,4,1,1,"At risk"
16627.0,"2011-09-21 14:38:00",1,322.80,2,1,1,"At risk"
14832.0,"2010-03-19 15:14:00",1,322.69,4,1,1,"At risk"
16342.0,"2011-09-25 14:36:00",4,322.41,2,3,1,"At risk"
14424.0,"2011-11-22 11:48:00",1,322.08,1,1,1,"Lost"
17326.0,"2010-10-27 15:38:00",2,321.95,4,2,1,"Loyal"
15726.0,"2010-11-14 16:12:00",1,321.91,4,1,1,"At risk"
13111.0,"2009-12-21 09:00:00",1,321.88,4,1,1,"At risk"
17471.0,"2010-08-22 11:53:00",1,321.65,4,1,1,"At risk"
15770.0,"2010-04-06 11:47:00",1,321.45,4,1,1,"At risk"
14823.0,"2011-06-12 13:12:00",3,321.43,3,2,1,"Loyal"
17182.0,"2010-10-13 10:09:00",2,321.30,4,2,1,"Loyal"
15236.0,"2011-02-14 10:52:00",1,321.05,3,1,1,"At risk"
15432.0,"2011-11-16 16:30:00",2,320.76,1,2,1,"Lost"
18117.0,"2011-11-14 12:47:00",1,320.72,1,1,1,"Lost"
14622.0,"2011-06-08 12:42:00",1,320.58,3,1,1,"At risk"
17991.0,"2011-04-28 15:58:00",3,320.55,3,2,1,"Loyal"
13986.0,"2011-11-22 15:00:00",1,320.46,1,1,1,"Lost"
16683.0,"2010-06-24 10:36:00",1,320.25,4,1,1,"At risk"
13942.0,"2010-06-23 12:35:00",1,320.00,4,1,1,"At risk"
13843.0,"2010-11-23 17:48:00",1,319.75,4,1,1,"At risk"
16674.0,"2011-10-16 11:31:00",2,319.61,2,2,1,"At risk"
16967.0,"2011-06-03 14:24:00",1,319.02,3,1,1,"At risk"
17229.0,"2011-09-04 13:56:00",2,318.76,3,2,1,"Loyal"
15682.0,"2010-04-19 15:30:00",2,318.24,4,2,1,"Loyal"
14703.0,"2011-11-25 09:23:00",1,318.17,1,1,1,"Lost"
18253.0,"2010-03-07 12:38:00",1,317.88,4,1,1,"At risk"
17267.0,"2011-08-04 17:22:00",2,317.62,3,2,1,"Loyal"
15616.0,"2010-09-27 13:10:00",1,317.11,4,1,1,"At risk"
17689.0,"2010-11-16 13:22:00",2,317.08,4,2,1,"Loyal"
16761.0,"2011-09-04 11:15:00",1,316.62,3,1,1,"At risk"
15204.0,"2010-12-17 13:49:00",1,316.58,3,1,1,"At risk"
12529.0,"2010-06-29 13:10:00",1,316.48,4,1,1,"At risk"
13494.0,"2011-02-01 11:58:00",1,316.26,3,1,1,"At risk"
15196.0,"2010-10-03 10:50:00",2,316.25,4,2,1,"Loyal"
17408.0,"2011-06-29 12:53:00",3,316.09,3,2,1,"Loyal"
12614.0,"2011-03-07 10:22:00",1,315.60,3,1,1,"At risk"
15042.0,"2011-05-24 16:25:00",2,315.45,3,2,1,"Loyal"
16091.0,"2011-07-08 08:45:00",2,315.06,3,2,1,"Loyal"
17121.0,"2010-11-02 11:47:00",1,314.74,4,1,1,"At risk"
14991.0,"2010-10-05 13:01:00",1,314.67,4,1,1,"At risk"
18206.0,"2010-06-04 13:47:00",1,314.66,4,1,1,"At risk"
13660.0,"2010-11-04 16:10:00",1,314.59,4,1,1,"At risk"
12650.0,"2011-12-06 16:34:00",1,314.44,1,1,1,"Lost"
18070.0,"2010-02-08 13:28:00",1,314.10,4,1,1,"At risk"
15873.0,"2010-07-28 12:41:00",4,313.92,4,3,1,"Champion"
13087.0,"2009-12-13 15:16:00",1,313.64,4,1,1,"At risk"
16582.0,"2011-08-18 17:02:00",1,313.62,3,1,1,"At risk"
12665.0,"2011-01-19 08:34:00",3,313.60,3,2,1,"Loyal"
17882.0,"2010-11-25 14:40:00",2,313.46,3,2,1,"Loyal"
13845.0,"2011-10-06 08:25:00",1,312.98,2,1,1,"At risk"
15162.0,"2009-12-08 13:14:00",1,312.90,4,1,1,"At risk"
13905.0,"2009-12-07 11:41:00",1,312.65,4,1,1,"At risk"
15318.0,"2011-12-06 11:30:00",1,312.62,1,1,1,"Lost"
13226.0,"2011-03-11 14:35:00",2,312.46,3,2,1,"Loyal"
12834.0,"2011-03-02 09:49:00",1,312.38,3,1,1,"At risk"
14951.0,"2011-09-21 15:15:00",1,311.69,2,1,1,"At risk"
12852.0,"2011-02-18 08:47:00",1,311.55,3,1,1,"At risk"
13990.0,"2011-05-10 15:19:00",1,311.30,3,1,1,"At risk"
12898.0,"2010-09-02 08:08:00",2,310.96,4,2,1,"Loyal"
15724.0,"2011-05-22 14:40:00",3,310.85,3,2,1,"Loyal"
16328.0,"2010-05-25 14:02:00",1,310.83,4,1,1,"At risk"
13400.0,"2010-05-06 09:00:00",1,310.83,4,1,1,"At risk"
13847.0,"2009-12-20 10:41:00",1,310.72,4,1,1,"At risk"
12738.0,"2010-12-02 18:27:00",1,310.70,3,1,1,"At risk"
16439.0,"2009-12-17 14:22:00",1,310.70,4,1,1,"At risk"
15185.0,"2011-09-30 14:06:00",1,310.62,2,1,1,"At risk"
14848.0,"2010-10-31 12:22:00",1,310.56,4,1,1,"At risk"
14181.0,"2010-10-25 08:27:00",2,310.55,4,2,1,"Loyal"
15308.0,"2011-03-10 13:08:00",1,310.47,3,1,1,"At risk"
15188.0,"2009-12-14 13:30:00",1,310.43,4,1,1,"At risk"
13315.0,"2010-01-19 15:34:00",1,310.26,4,1,1,"At risk"
14749.0,"2010-08-17 12:36:00",1,310.15,4,1,1,"At risk"
13628.0,"2010-02-01 14:44:00",1,310.14,4,1,1,"At risk"
17383.0,"2011-12-05 17:36:00",2,309.99,1,2,1,"Lost"
15699.0,"2011-11-22 08:26:00",1,309.65,1,1,1,"Lost"
16373.0,"2010-11-22 15:50:00",2,309.49,4,2,1,"Loyal"
12884.0,"2011-09-12 13:10:00",1,309.05,2,1,1,"At risk"
15010.0,"2011-11-04 12:42:00",1,308.94,2,1,1,"At risk"
16956.0,"2011-11-22 08:56:00",1,308.74,1,1,1,"Lost"
16194.0,"2010-11-29 13:28:00",1,308.60,3,1,1,"At risk"
14927.0,"2010-11-08 12:30:00",1,308.20,4,1,1,"At risk"
16524.0,"2010-09-19 13:37:00",2,308.14,4,2,1,"Loyal"
15302.0,"2009-12-09 13:11:00",1,308.00,4,1,1,"At risk"
13289.0,"2009-12-16 11:53:00",1,307.95,4,1,1,"At risk"
15778.0,"2010-10-04 15:10:00",1,307.95,4,1,1,"At risk"
16123.0,"2011-10-19 09:18:00",1,307.78,2,1,1,"At risk"
13529.0,"2011-09-22 09:15:00",2,307.76,2,2,1,"At risk"
15454.0,"2010-12-12 14:21:00",2,307.69,3,2,1,"Loyal"
14777.0,"2010-11-01 12:50:00",1,307.56,4,1,1,"At risk"
13060.0,"2011-03-31 11:37:00",1,307.53,3,1,1,"At risk"
17120.0,"2011-04-20 15:21:00",1,307.46,3,1,1,"At risk"
13932.0,"2011-02-18 12:02:00",1,307.40,3,1,1,"At risk"
15374.0,"2011-08-03 09:59:00",2,307.32,3,2,1,"Loyal"
14783.0,"2010-02-18 16:16:00",1,307.30,4,1,1,"At risk"
17721.0,"2010-02-18 15:18:00",1,307.21,4,1,1,"At risk"
13036.0,"2010-01-24 11:35:00",1,307.10,4,1,1,"At risk"
13142.0,"2011-11-20 16:07:00",1,307.09,1,1,1,"Lost"
15087.0,"2011-03-03 10:34:00",1,306.94,3,1,1,"At risk"
17551.0,"2010-12-15 14:12:00",1,306.84,3,1,1,"At risk"
16649.0,"2010-07-07 15:41:00",1,306.58,4,1,1,"At risk"
13718.0,"2011-04-07 13:24:00",2,306.55,3,2,1,"Loyal"
18059.0,"2011-11-16 16:49:00",3,306.46,1,2,1,"Lost"
17077.0,"2010-05-10 16:36:00",1,306.00,4,1,1,"At risk"
15135.0,"2011-04-14 19:16:00",2,305.68,3,2,1,"Loyal"
16796.0,"2011-09-11 14:01:00",1,305.62,2,1,1,"At risk"
16181.0,"2011-09-27 13:38:00",1,305.54,2,1,1,"At risk"
14990.0,"2010-04-06 13:54:00",2,305.42,4,2,1,"Loyal"
15893.0,"2010-08-15 11:12:00",1,305.28,4,1,1,"At risk"
13383.0,"2010-06-14 11:45:00",1,305.28,4,1,1,"At risk"
13667.0,"2011-07-13 15:42:00",1,305.02,3,1,1,"At risk"
15163.0,"2011-11-21 13:10:00",2,304.47,1,2,1,"Lost"
14043.0,"2010-08-05 18:18:00",2,304.25,4,2,1,"Loyal"
16217.0,"2011-04-18 13:31:00",2,304.25,3,2,1,"Loyal"
18185.0,"2011-04-04 13:42:00",1,304.25,3,1,1,"At risk"
17688.0,"2010-11-11 10:41:00",1,304.20,4,1,1,"At risk"
16489.0,"2010-11-24 14:40:00",2,303.70,4,2,1,"Loyal"
14791.0,"2010-04-12 10:24:00",1,303.63,4,1,1,"At risk"
14806.0,"2011-09-25 15:32:00",2,303.43,2,2,1,"At risk"
17207.0,"2010-02-25 19:08:00",1,303.22,4,1,1,"At risk"
18255.0,"2011-09-11 13:16:00",2,303.15,2,2,1,"At risk"
15060.0,"2011-12-01 13:47:00",4,303.09,1,3,1,"Lost"
16425.0,"2011-02-10 14:30:00",1,302.70,3,1,1,"At risk"
18165.0,"2011-06-15 13:23:00",1,302.46,3,1,1,"At risk"
17506.0,"2011-09-25 11:39:00",1,302.20,2,1,1,"At risk"
15054.0,"2011-11-27 15:02:00",2,302.10,1,2,1,"Lost"
15242.0,"2010-10-13 15:33:00",1,302.04,4,1,1,"At risk"
16297.0,"2011-03-16 08:29:00",1,301.90,3,1,1,"At risk"
13773.0,"2010-11-08 11:49:00",2,301.54,4,2,1,"Loyal"
15667.0,"2011-10-31 10:56:00",1,301.32,2,1,1,"At risk"
15148.0,"2011-11-29 08:21:00",1,301.29,1,1,1,"Lost"
13625.0,"2010-04-22 10:50:00",1,301.26,4,1,1,"At risk"
16437.0,"2010-11-23 16:59:00",2,301.25,4,2,1,"Loyal"
12351.0,"2010-11-29 15:23:00",1,300.93,3,1,1,"At risk"
16479.0,"2011-11-29 13:40:00",2,300.83,1,2,1,"Lost"
16050.0,"2011-06-19 11:44:00",3,300.70,3,2,1,"Loyal"
17556.0,"2011-05-18 10:48:00",2,300.67,3,2,1,"Loyal"
14797.0,"2010-07-20 14:07:00",1,300.31,4,1,1,"At risk"
17766.0,"2010-11-23 14:29:00",2,299.61,4,2,1,"Loyal"
12864.0,"2011-07-24 13:03:00",2,299.57,3,2,1,"Loyal"
13346.0,"2010-09-03 11:41:00",6,299.40,4,3,1,"Champion"
17898.0,"2011-09-15 14:56:00",4,299.18,2,3,1,"At risk"
12595.0,"2010-07-23 09:10:00",1,299.02,4,1,1,"At risk"
17124.0,"2011-06-07 14:02:00",1,298.89,3,1,1,"At risk"
15609.0,"2011-06-08 13:00:00",1,298.48,3,1,1,"At risk"
17824.0,"2011-10-19 14:14:00",1,298.40,2,1,1,"At risk"
12881.0,"2011-03-09 11:44:00",1,298.00,3,1,1,"At risk"
18018.0,"2011-08-23 17:37:00",4,297.99,3,3,1,"Loyal"
14835.0,"2010-06-29 10:08:00",2,297.00,4,2,1,"Loyal"
13708.0,"2011-03-13 13:46:00",1,296.88,3,1,1,"At risk"
14985.0,"2011-05-25 14:29:00",2,296.75,3,2,1,"Loyal"
17627.0,"2010-08-18 11:27:00",1,296.36,4,1,1,"At risk"
13751.0,"2011-02-24 15:56:00",1,296.25,3,1,1,"At risk"
13504.0,"2011-10-06 13:20:00",1,295.93,2,1,1,"At risk"
15962.0,"2010-09-16 13:48:00",1,295.83,4,1,1,"At risk"
14269.0,"2010-09-26 12:53:00",1,295.73,4,1,1,"At risk"
14614.0,"2010-11-18 13:04:00",1,295.13,4,1,1,"At risk"
16252.0,"2010-11-22 11:57:00",1,295.09,4,1,1,"At risk"
16579.0,"2010-10-10 11:58:00",1,295.05,4,1,1,"At risk"
17057.0,"2010-04-22 19:21:00",1,294.74,4,1,1,"At risk"
15041.0,"2011-06-22 16:16:00",2,294.02,3,2,1,"Loyal"
17927.0,"2009-12-18 11:03:00",1,294.00,4,1,1,"At risk"
15718.0,"2010-06-17 16:20:00",1,293.79,4,1,1,"At risk"
14192.0,"2010-11-16 17:44:00",1,293.74,4,1,1,"At risk"
15928.0,"2010-02-21 15:16:00",1,293.53,4,1,1,"At risk"
17710.0,"2010-10-12 07:49:00",1,293.50,4,1,1,"At risk"
17441.0,"2009-12-07 13:32:00",1,293.35,4,1,1,"At risk"
16721.0,"2011-03-22 16:08:00",1,292.47,3,1,1,"At risk"
16543.0,"2010-04-27 11:38:00",1,292.21,4,1,1,"At risk"
13739.0,"2011-11-21 13:35:00",2,292.20,1,2,1,"Lost"
13449.0,"2011-11-16 08:28:00",1,291.88,1,1,1,"Lost"
17907.0,"2010-03-09 12:33:00",1,291.76,4,1,1,"At risk"
16615.0,"2010-03-23 15:13:00",1,291.50,4,1,1,"At risk"
18182.0,"2010-09-02 14:25:00",1,291.13,4,1,1,"At risk"
15391.0,"2010-05-04 15:04:00",1,289.87,4,1,1,"At risk"
16897.0,"2011-02-13 15:02:00",2,289.78,3,2,1,"Loyal"
13796.0,"2010-07-28 14:45:00",1,289.70,4,1,1,"At risk"
14433.0,"2010-08-31 12:35:00",1,289.60,4,1,1,"At risk"
14162.0,"2011-06-19 11:36:00",2,289.36,3,2,1,"Loyal"
17501.0,"2011-05-03 09:47:00",2,288.60,3,2,1,"Loyal"
16808.0,"2011-09-01 19:34:00",2,288.42,3,2,1,"Loyal"
13616.0,"2010-05-20 12:59:00",2,288.10,4,2,1,"Loyal"
16432.0,"2011-10-06 13:59:00",1,287.40,2,1,1,"At risk"
17497.0,"2010-11-14 14:17:00",2,287.25,4,2,1,"Loyal"
13508.0,"2011-04-10 11:58:00",2,287.05,3,2,1,"Loyal"
13909.0,"2010-10-12 17:22:00",2,286.60,4,2,1,"Loyal"
14183.0,"2010-10-24 14:45:00",2,286.29,4,2,1,"Loyal"
14660.0,"2011-09-14 11:34:00",2,285.74,2,2,1,"At risk"
14402.0,"2010-02-25 13:20:00",1,285.60,4,1,1,"At risk"
17636.0,"2011-11-20 14:40:00",1,285.56,1,1,1,"Lost"
16890.0,"2010-08-20 11:23:00",3,285.41,4,2,1,"Loyal"
12487.0,"2009-12-09 11:36:00",1,285.30,4,1,1,"At risk"
17355.0,"2010-11-18 13:18:00",1,285.11,4,1,1,"At risk"
16429.0,"2011-08-25 13:54:00",1,284.55,3,1,1,"At risk"
15445.0,"2011-03-20 15:06:00",2,284.50,3,2,1,"Loyal"
17359.0,"2011-11-28 14:37:00",2,284.46,1,2,1,"Lost"
15354.0,"2010-04-15 16:24:00",3,284.40,4,2,1,"Loyal"
12851.0,"2011-09-04 12:41:00",2,284.13,3,2,1,"Loyal"
13121.0,"2011-03-15 16:47:00",1,283.73,3,1,1,"At risk"
15662.0,"2010-02-16 16:47:00",2,283.73,4,2,1,"Loyal"
15338.0,"2010-01-31 14:25:00",1,283.43,4,1,1,"At risk"
15936.0,"2010-11-25 16:39:00",2,282.79,3,2,1,"Loyal"
13511.0,"2010-02-01 12:10:00",1,282.76,4,1,1,"At risk"
12771.0,"2010-08-11 11:51:00",1,282.30,4,1,1,"At risk"
17247.0,"2011-11-24 15:21:00",1,282.19,1,1,1,"Lost"
17072.0,"2010-03-24 16:33:00",1,282.05,4,1,1,"At risk"
16557.0,"2011-11-15 14:04:00",2,281.85,1,2,1,"Lost"
13326.0,"2010-10-03 16:00:00",1,281.76,4,1,1,"At risk"
13679.0,"2010-08-03 12:13:00",3,281.26,4,2,1,"Loyal"
18042.0,"2011-10-17 11:49:00",2,281.15,2,2,1,"At risk"
15772.0,"2010-10-17 13:33:00",1,280.88,4,1,1,"At risk"
13080.0,"2011-06-13 14:59:00",4,280.73,3,3,1,"Loyal"
14242.0,"2011-04-19 11:46:00",2,280.55,3,2,1,"Loyal"
13606.0,"2011-11-10 17:46:00",3,280.54,2,3,1,"At risk"
13581.0,"2011-02-03 14:41:00",2,280.53,3,2,1,"Loyal"
15556.0,"2011-11-15 16:08:00",1,279.77,1,1,1,"Lost"
17264.0,"2010-10-11 12:52:00",1,279.59,4,1,1,"At risk"
17786.0,"2011-09-15 12:51:00",2,278.74,2,2,1,"At risk"
14764.0,"2011-10-24 11:54:00",1,278.30,2,1,1,"At risk"
14303.0,"2010-10-28 15:37:00",2,277.94,4,2,1,"Loyal"
16334.0,"2010-08-04 16:38:00",1,277.48,4,1,1,"At risk"
15355.0,"2011-11-10 13:44:00",2,277.05,2,2,1,"At risk"
13272.0,"2011-11-08 14:00:00",2,276.56,2,2,1,"At risk"
12750.0,"2011-08-03 09:13:00",1,275.88,3,1,1,"At risk"
13399.0,"2010-09-01 13:59:00",3,275.40,4,3,1,"Champion"
16313.0,"2011-12-06 13:02:00",2,274.15,1,2,1,"Lost"
12789.0,"2011-10-05 13:34:00",3,273.35,2,3,1,"At risk"
13307.0,"2011-08-11 17:14:00",3,273.34,3,3,1,"Loyal"
13861.0,"2010-10-06 14:20:00",2,273.26,4,2,1,"Loyal"
15964.0,"2010-02-14 15:30:00",1,272.96,4,1,1,"At risk"
17498.0,"2011-09-25 12:25:00",1,272.22,2,1,1,"At risk"
13917.0,"2011-10-21 09:56:00",2,272.04,2,2,1,"At risk"
14816.0,"2011-05-26 13:16:00",1,271.85,3,1,1,"At risk"
17292.0,"2010-08-24 17:14:00",2,271.75,4,2,1,"Loyal"
14436.0,"2011-09-02 10:13:00",2,271.70,3,2,1,"Loyal"
16089.0,"2010-11-18 13:51:00",2,271.44,4,2,1,"Loyal"
13058.0,"2011-11-15 12:43:00",3,271.40,1,3,1,"Lost"
15943.0,"2010-02-28 12:49:00",2,271.29,4,2,1,"Loyal"
13837.0,"2011-05-12 12:10:00",2,271.24,3,2,1,"Loyal"
17278.0,"2011-04-12 13:10:00",2,271.24,3,2,1,"Loyal"
18238.0,"2010-07-12 12:51:00",1,270.92,4,1,1,"At risk"
13533.0,"2011-06-10 11:54:00",3,270.79,3,3,1,"Loyal"
14520.0,"2011-12-08 09:46:00",2,270.60,1,2,1,"Lost"
16757.0,"2011-01-25 11:59:00",2,270.48,3,2,1,"Loyal"
12558.0,"2011-12-02 10:41:00",1,269.96,1,1,1,"Lost"
18267.0,"2010-02-05 08:43:00",1,269.37,4,1,1,"At risk"
12751.0,"2010-09-21 12:49:00",1,268.27,4,1,1,"At risk"
18254.0,"2010-05-07 14:37:00",1,267.90,4,1,1,"At risk"
14039.0,"2011-11-06 13:48:00",2,267.28,2,2,1,"At risk"
15408.0,"2011-03-20 15:02:00",1,267.18,3,1,1,"At risk"
15503.0,"2010-12-12 10:57:00",2,267.15,3,2,1,"Loyal"
15320.0,"2011-10-26 13:27:00",1,267.13,2,1,1,"At risk"
15517.0,"2011-04-20 14:02:00",1,267.03,3,1,1,"At risk"
15423.0,"2011-11-01 14:01:00",3,266.89,2,3,1,"At risk"
14863.0,"2011-11-10 15:04:00",1,266.76,2,1,1,"At risk"
16502.0,"2010-03-29 13:44:00",2,266.50,4,2,1,"Loyal"
14392.0,"2010-10-03 12:56:00",1,266.40,4,1,1,"At risk"
15119.0,"2011-04-08 09:08:00",1,266.40,3,1,1,"At risk"
12962.0,"2011-12-02 15:55:00",2,266.39,1,2,1,"Lost"
15019.0,"2011-03-18 12:35:00",1,266.00,3,1,1,"At risk"
16074.0,"2010-11-14 13:19:00",1,265.25,4,1,1,"At risk"
13973.0,"2011-02-25 15:21:00",1,264.70,3,1,1,"At risk"
13128.0,"2010-03-18 15:08:00",1,263.50,4,1,1,"At risk"
12892.0,"2010-11-08 09:51:00",1,263.38,4,1,1,"At risk"
17808.0,"2010-06-09 10:44:00",4,262.64,4,3,1,"Champion"
14526.0,"2010-11-15 13:32:00",1,262.40,4,1,1,"At risk"
13331.0,"2010-11-03 08:04:00",1,262.40,4,1,1,"At risk"
17910.0,"2009-12-13 16:04:00",1,261.70,4,1,1,"At risk"
12655.0,"2010-10-12 09:17:00",1,261.35,4,1,1,"At risk"
17385.0,"2011-11-25 11:02:00",1,261.11,1,1,1,"Lost"
13189.0,"2011-11-21 10:39:00",2,260.68,1,2,1,"Lost"
15014.0,"2011-10-27 20:07:00",2,260.17,2,2,1,"At risk"
17901.0,"2011-11-10 17:29:00",3,260.08,2,3,1,"At risk"
17022.0,"2011-11-08 17:09:00",2,260.00,2,2,1,"At risk"
16733.0,"2010-06-28 10:12:00",1,259.68,4,1,1,"At risk"
17125.0,"2011-10-20 14:41:00",1,259.35,2,1,1,"At risk"
13127.0,"2011-09-23 10:26:00",1,259.17,2,1,1,"At risk"
17558.0,"2010-11-11 14:36:00",1,259.17,4,1,1,"At risk"
17219.0,"2011-11-08 11:25:00",2,259.13,2,2,1,"At risk"
15536.0,"2010-10-26 16:31:00",1,259.09,4,1,1,"At risk"
16381.0,"2010-11-09 09:56:00",2,258.70,4,2,1,"Loyal"
13683.0,"2010-09-08 10:00:00",1,258.60,4,1,1,"At risk"
13227.0,"2011-05-22 11:47:00",1,257.70,3,1,1,"At risk"
16542.0,"2011-10-17 10:47:00",2,257.32,2,2,1,"At risk"
15852.0,"2011-06-06 11:22:00",3,257.26,3,3,1,"Loyal"
14483.0,"2011-03-03 10:26:00",2,257.10,3,2,1,"Loyal"
15404.0,"2010-11-29 11:03:00",1,257.06,3,1,1,"At risk"
14166.0,"2010-07-22 19:42:00",2,256.85,4,2,1,"Loyal"
14876.0,"2010-07-06 14:57:00",2,256.70,4,2,1,"Loyal"
14274.0,"2010-01-22 12:51:00",1,256.60,4,1,1,"At risk"
12430.0,"2011-10-27 15:09:00",1,256.40,2,1,1,"At risk"
13806.0,"2011-10-07 11:43:00",1,256.38,2,1,1,"At risk"
17896.0,"2011-11-16 13:59:00",1,256.32,1,1,1,"Lost"
13250.0,"2010-09-05 11:33:00",2,256.04,4,2,1,"Loyal"
13825.0,"2010-03-28 11:02:00",2,255.59,4,2,1,"Loyal"
14881.0,"2011-11-20 11:06:00",1,255.40,1,1,1,"Lost"
16911.0,"2010-03-14 12:18:00",2,255.25,4,2,1,"Loyal"
12746.0,"2010-06-17 10:41:00",1,254.55,4,1,1,"At risk"
12604.0,"2011-09-21 14:08:00",2,254.18,2,2,1,"At risk"
15923.0,"2010-12-02 12:16:00",1,254.16,3,1,1,"At risk"
17992.0,"2010-11-15 13:04:00",1,254.13,4,1,1,"At risk"
14765.0,"2011-11-10 19:53:00",3,254.11,2,3,1,"At risk"
17626.0,"2010-04-16 12:15:00",1,254.00,4,1,1,"At risk"
16845.0,"2010-03-31 13:09:00",1,253.88,4,1,1,"At risk"
17210.0,"2010-11-12 12:15:00",1,253.37,4,1,1,"At risk"
15035.0,"2011-09-11 11:08:00",1,252.73,2,1,1,"At risk"
13251.0,"2010-11-02 13:20:00",1,252.68,4,1,1,"At risk"
16908.0,"2009-12-17 13:35:00",1,252.59,4,1,1,"At risk"
15552.0,"2011-05-06 14:47:00",2,252.52,3,2,1,"Loyal"
13404.0,"2011-12-08 15:37:00",2,252.49,1,2,1,"Lost"
13645.0,"2011-08-11 16:11:00",1,252.10,3,1,1,"At risk"
16453.0,"2010-06-27 12:46:00",2,251.71,4,2,1,"Loyal"
16976.0,"2011-03-17 16:33:00",1,251.52,3,1,1,"At risk"
14501.0,"2011-06-09 12:02:00",2,251.21,3,2,1,"Loyal"
18266.0,"2010-10-01 15:33:00",1,251.10,4,1,1,"At risk"
16962.0,"2010-10-26 11:36:00",1,251.04,4,1,1,"At risk"
15231.0,"2010-03-28 15:12:00",1,250.26,4,1,1,"At risk"
17303.0,"2010-12-13 13:32:00",1,250.04,3,1,1,"At risk"
15510.0,"2011-01-13 12:10:00",1,250.00,3,1,1,"At risk"
18002.0,"2010-11-29 10:57:00",4,249.92,3,3,1,"Loyal"
18005.0,"2011-12-06 11:51:00",2,249.72,1,2,1,"Lost"
15884.0,"2010-10-03 15:55:00",2,249.70,4,2,1,"Loyal"
13747.0,"2010-12-01 10:37:00",2,249.40,3,2,1,"Loyal"
12563.0,"2010-10-27 09:52:00",1,249.24,4,1,1,"At risk"
16508.0,"2010-03-19 13:41:00",1,248.80,4,1,1,"At risk"
13061.0,"2011-09-28 16:04:00",1,248.61,2,1,1,"At risk"
13592.0,"2011-11-04 09:49:00",4,247.96,2,3,1,"At risk"
15293.0,"2010-02-12 11:54:00",1,247.50,4,1,1,"At risk"
18072.0,"2011-06-07 10:44:00",1,247.44,3,1,1,"At risk"
13349.0,"2011-11-29 08:07:00",1,247.32,1,1,1,"Lost"
14658.0,"2011-12-04 15:35:00",2,247.15,1,2,1,"Lost"
14654.0,"2009-12-01 12:57:00",1,246.86,4,1,1,"At risk"
15697.0,"2010-01-19 09:10:00",1,246.75,4,1,1,"At risk"
